date,etf,sector,mkt_cap,mkt_price,rel_norm_price_to_book
1999-03-18,XLF,Financials,110.7656,21.1632,
1999-03-18,XLI,Industrials,17.6969,25.2813,
1999-03-18,XLK,Information technology,545.625,36.375,
1999-03-18,XLP,Consumer staples,125.0861,27.7969,
1999-03-18,XLU,Utilities,56.3977,28.9219,
1999-03-18,XLV,Healthcare,62.7343,28.5156,
1999-03-18,XLY,Consumer discretionary,28.025,29.5,
1999-03-19,XLB,Materials,22.3281,22.3281,
1999-03-19,XLE,Energy,153.6441,24.7813,
1999-03-19,XLF,Financials,108.375,20.7064,
1999-03-19,XLI,Industrials,17.7407,25.3438,
1999-03-19,XLK,Information technology,539.6,35.5,
1999-03-19,XLP,Consumer staples,124.3125,27.625,
1999-03-19,XLU,Utilities,54.996,28.2031,
1999-03-19,XLV,Healthcare,62.4593,28.3906,
1999-03-19,XLY,Consumer discretionary,27.6094,29.0625,
1999-03-22,XLB,Materials,22.3906,22.3906,
1999-03-22,XLE,Energy,154.6125,24.9375,
1999-03-22,XLF,Financials,108.6406,20.7572,
1999-03-22,XLI,Industrials,17.6094,25.1563,
1999-03-22,XLK,Information technology,539.6,35.5,
1999-03-22,XLP,Consumer staples,124.2423,27.6094,
1999-03-22,XLU,Utilities,55.179,28.2969,
1999-03-22,XLV,Healthcare,62.2875,28.3125,
1999-03-22,XLY,Consumer discretionary,27.3125,28.75,
1999-03-23,XLB,Materials,21.8281,21.8281,
1999-03-23,XLE,Energy,151.9,24.5,
1999-03-23,XLF,Financials,104.9219,20.0467,
1999-03-23,XLI,Industrials,17.1938,24.5625,
1999-03-23,XLK,Information technology,523.9258,34.4688,
1999-03-23,XLP,Consumer staples,120.7264,26.8281,
1999-03-23,XLU,Utilities,53.4423,27.4063,
1999-03-23,XLV,Healthcare,60.5689,27.5313,
1999-03-23,XLY,Consumer discretionary,26.4813,27.875,
1999-03-24,XLB,Materials,21.8438,21.8438,
1999-03-24,XLE,Energy,151.125,24.375,
1999-03-24,XLF,Financials,104.6563,19.9959,
1999-03-24,XLI,Industrials,17.15,24.5,
1999-03-24,XLK,Information technology,534.1371,35.1406,
1999-03-24,XLP,Consumer staples,120.6563,26.8125,
1999-03-24,XLU,Utilities,54.1735,27.7813,
1999-03-24,XLV,Healthcare,60.8439,27.6563,
1999-03-24,XLY,Consumer discretionary,26.2735,27.6563,
1999-03-25,XLB,Materials,21.9219,21.9219,
1999-03-25,XLE,Energy,151.5125,24.4375,
1999-03-25,XLF,Financials,107.0469,20.4527,
1999-03-25,XLI,Industrials,17.3359,24.7656,
1999-03-25,XLK,Information technology,546.7258,35.9688,
1999-03-25,XLP,Consumer staples,121.5702,27.0156,
1999-03-25,XLU,Utilities,53.9906,27.6875,
1999-03-25,XLV,Healthcare,61.875,28.125,
1999-03-25,XLY,Consumer discretionary,27.075,28.5,
1999-03-26,XLB,Materials,21.75,21.75,
1999-03-26,XLE,Energy,131.175,24.75,
1999-03-26,XLF,Financials,106.1174,20.2751,
1999-03-26,XLI,Industrials,17.3797,24.8281,
1999-03-26,XLK,Information technology,551.032,35.7813,
1999-03-26,XLP,Consumer staples,121.1486,26.9219,
1999-03-26,XLU,Utilities,53.2898,27.3281,
1999-03-26,XLV,Healthcare,61.3939,27.9063,
1999-03-26,XLY,Consumer discretionary,26.8969,28.3125,
1999-03-29,XLB,Materials,22.1094,22.1094,
1999-03-29,XLE,Energy,134.8188,25.4375,
1999-03-29,XLF,Financials,108.508,20.7318,
1999-03-29,XLI,Industrials,17.6641,25.2344,
1999-03-29,XLK,Information technology,571.725,37.125,
1999-03-29,XLP,Consumer staples,122.6952,27.2656,
1999-03-29,XLU,Utilities,53.0156,27.1875,
1999-03-29,XLV,Healthcare,62.15,28.25,
1999-03-29,XLY,Consumer discretionary,27.55,29.0,
1999-03-30,XLB,Materials,22.0625,22.0625,
1999-03-30,XLE,Energy,132.3346,24.9688,
1999-03-30,XLF,Financials,107.2462,20.4908,
1999-03-30,XLI,Industrials,17.6532,25.2188,
1999-03-30,XLK,Information technology,570.7625,37.0625,
1999-03-30,XLP,Consumer staples,121.6408,27.0313,
1999-03-30,XLU,Utilities,52.1625,26.75,
1999-03-30,XLV,Healthcare,61.9439,28.1563,
1999-03-30,XLY,Consumer discretionary,27.5797,29.0313,
1999-03-31,XLB,Materials,21.75,21.75,
1999-03-31,XLE,Energy,130.3471,24.5938,
1999-03-31,XLF,Financials,105.9844,20.2497,
1999-03-31,XLI,Industrials,17.4563,24.9375,
1999-03-31,XLK,Information technology,563.5445,36.5938,
1999-03-31,XLP,Consumer staples,118.9688,26.4375,
1999-03-31,XLU,Utilities,52.0406,26.6875,
1999-03-31,XLV,Healthcare,61.6,28.0,
1999-03-31,XLY,Consumer discretionary,27.1641,28.5938,
1999-04-01,XLB,Materials,22.0,22.0,
1999-04-01,XLE,Energy,130.1812,24.5625,
1999-04-01,XLF,Financials,106.25,20.3004,
1999-04-01,XLI,Industrials,17.6422,25.2031,
1999-04-01,XLK,Information technology,572.4473,37.1719,
1999-04-01,XLP,Consumer staples,119.1798,26.4844,
1999-04-01,XLU,Utilities,53.1375,27.25,
1999-04-01,XLV,Healthcare,61.6,28.0,
1999-04-01,XLY,Consumer discretionary,27.1344,28.5625,
1999-04-05,XLB,Materials,22.2656,22.2656,
1999-04-05,XLE,Energy,133.3284,25.1563,
1999-04-05,XLF,Financials,110.925,20.7064,
1999-04-05,XLI,Industrials,18.025,25.75,
1999-04-05,XLK,Information technology,592.1777,38.4531,
1999-04-05,XLP,Consumer staples,119.8125,26.625,
1999-04-05,XLU,Utilities,53.5642,27.4688,
1999-04-05,XLV,Healthcare,62.975,28.625,
1999-04-05,XLY,Consumer discretionary,27.4906,28.9375,
1999-04-06,XLB,Materials,21.875,21.875,
1999-04-06,XLE,Energy,134.494,24.9063,
1999-04-06,XLF,Financials,115.1719,20.5542,
1999-04-06,XLI,Industrials,17.9266,25.6094,
1999-04-06,XLK,Information technology,606.9274,38.7813,
1999-04-06,XLP,Consumer staples,118.4764,26.3281,
1999-04-06,XLU,Utilities,53.2898,27.3281,
1999-04-06,XLV,Healthcare,63.0439,28.6563,
1999-04-06,XLY,Consumer discretionary,27.6391,29.0938,
1999-04-07,XLB,Materials,22.1094,22.1094,
1999-04-07,XLE,Energy,133.144,24.6563,
1999-04-07,XLF,Financials,118.3,21.1125,
1999-04-07,XLI,Industrials,17.9594,25.6563,
1999-04-07,XLK,Information technology,634.475,38.6875,
1999-04-07,XLP,Consumer staples,118.3361,26.2969,
1999-04-07,XLU,Utilities,53.9906,27.6875,
1999-04-07,XLV,Healthcare,64.2468,29.2031,
1999-04-07,XLY,Consumer discretionary,27.8766,29.3438,
1999-04-08,XLB,Materials,22.4219,22.4219,
1999-04-08,XLE,Energy,134.494,24.9063,
1999-04-08,XLF,Financials,124.4034,21.4931,
1999-04-08,XLI,Industrials,18.0578,25.7969,
1999-04-08,XLK,Information technology,640.625,39.0625,
1999-04-08,XLP,Consumer staples,121.0783,26.9063,
1999-04-08,XLU,Utilities,55.4227,28.4219,
1999-04-08,XLV,Healthcare,64.9,29.5,
1999-04-08,XLY,Consumer discretionary,28.5,30.0,
1999-04-09,XLB,Materials,22.3125,22.3125,
1999-04-09,XLE,Energy,137.025,25.375,
1999-04-09,XLF,Financials,124.1096,21.4423,
1999-04-09,XLI,Industrials,18.0688,25.8125,
1999-04-09,XLK,Information technology,639.6,39.0,
1999-04-09,XLP,Consumer staples,121.3596,26.9688,
1999-04-09,XLU,Utilities,55.0267,28.2188,
1999-04-09,XLV,Healthcare,65.1064,29.5938,
1999-04-09,XLY,Consumer discretionary,28.7672,30.2813,
1999-04-12,XLB,Materials,22.9688,22.9688,
1999-04-12,XLE,Energy,138.0375,25.5625,
1999-04-12,XLF,Financials,126.3125,21.823,
1999-04-12,XLI,Industrials,18.5063,26.4375,
1999-04-12,XLK,Information technology,572.2538,38.4063,
1999-04-12,XLP,Consumer staples,123.3986,27.4219,
1999-04-12,XLU,Utilities,55.8188,28.625,
1999-04-12,XLV,Healthcare,66.7564,30.3438,
1999-04-12,XLY,Consumer discretionary,29.0047,30.5313,
1999-04-13,XLB,Materials,23.25,23.25,
1999-04-13,XLE,Energy,137.869,25.5313,
1999-04-13,XLF,Financials,126.1659,21.7976,
1999-04-13,XLI,Industrials,18.6484,26.6406,
1999-04-13,XLK,Information technology,563.4063,37.8125,
1999-04-13,XLP,Consumer staples,123.8202,27.5156,
1999-04-13,XLU,Utilities,54.9048,28.1563,
1999-04-13,XLV,Healthcare,66.0689,30.0313,
1999-04-13,XLY,Consumer discretionary,28.8563,30.375,
1999-04-14,XLB,Materials,40.2188,24.375,
1999-04-14,XLE,Energy,126.094,25.2188,
1999-04-14,XLF,Financials,128.525,21.5185,
1999-04-14,XLI,Industrials,19.0532,27.2188,
1999-04-14,XLK,Information technology,549.4375,36.875,
1999-04-14,XLP,Consumer staples,120.0938,26.6875,
1999-04-14,XLU,Utilities,54.1125,27.75,
1999-04-14,XLV,Healthcare,65.45,29.75,
1999-04-14,XLY,Consumer discretionary,31.1719,29.6875,
1999-04-15,XLB,Materials,41.7656,25.3125,
1999-04-15,XLE,Energy,131.5625,26.3125,
1999-04-15,XLF,Financials,127.3125,21.3155,
1999-04-15,XLI,Industrials,19.5453,27.9219,
1999-04-15,XLK,Information technology,554.0938,37.1875,
1999-04-15,XLP,Consumer staples,117.1408,26.0313,
1999-04-15,XLU,Utilities,54.661,28.0313,
1999-04-15,XLV,Healthcare,63.8,29.0,
1999-04-15,XLY,Consumer discretionary,31.1063,29.625,
1999-04-16,XLB,Materials,72.9423,25.5938,
1999-04-16,XLE,Energy,135.703,27.1406,
1999-04-16,XLF,Financials,126.7063,21.214,
1999-04-16,XLI,Industrials,19.6547,28.0781,
1999-04-16,XLK,Information technology,559.0969,36.1875,
1999-04-16,XLP,Consumer staples,117.6327,26.1406,
1999-04-16,XLU,Utilities,55.2704,28.3438,
1999-04-16,XLV,Healthcare,63.1814,28.7188,
1999-04-16,XLY,Consumer discretionary,31.2047,29.7188,
1999-04-19,XLB,Materials,73.6993,25.8594,
1999-04-19,XLE,Energy,137.344,27.4688,
1999-04-19,XLF,Financials,126.7063,21.214,
1999-04-19,XLI,Industrials,19.8188,28.3125,
1999-04-19,XLK,Information technology,549.2781,34.4375,
1999-04-19,XLP,Consumer staples,112.7111,25.0469,
1999-04-19,XLU,Utilities,55.8188,28.625,
1999-04-19,XLV,Healthcare,61.4625,27.9375,
1999-04-19,XLY,Consumer discretionary,30.5156,29.0625,
1999-04-20,XLB,Materials,72.8087,25.5469,
1999-04-20,XLE,Energy,135.1565,27.0313,
1999-04-20,XLF,Financials,128.3737,21.4931,
1999-04-20,XLI,Industrials,19.6875,28.125,
1999-04-20,XLK,Information technology,563.2344,35.3125,
1999-04-20,XLP,Consumer staples,114.8202,25.5156,
1999-04-20,XLU,Utilities,56.4281,28.9375,
1999-04-20,XLV,Healthcare,62.6314,28.4688,
1999-04-20,XLY,Consumer discretionary,30.9094,29.4375,
1999-04-21,XLB,Materials,75.6861,25.6563,
1999-04-21,XLE,Energy,117.15,26.625,
1999-04-21,XLF,Financials,130.3438,21.823,
1999-04-21,XLI,Industrials,33.8626,28.2188,
1999-04-21,XLK,Information technology,596.3125,36.25,
1999-04-21,XLP,Consumer staples,118.4764,26.3281,
1999-04-21,XLU,Utilities,57.4335,29.4531,
1999-04-21,XLV,Healthcare,64.075,29.125,
1999-04-21,XLY,Consumer discretionary,31.4344,29.9375,
1999-04-22,XLB,Materials,74.4875,25.25,
1999-04-22,XLE,Energy,130.0502,27.0938,
1999-04-22,XLF,Financials,131.7081,22.0513,
1999-04-22,XLI,Industrials,47.9985,28.2344,
1999-04-22,XLK,Information technology,623.8152,37.9219,
1999-04-22,XLP,Consumer staples,119.9533,26.6563,
1999-04-22,XLU,Utilities,57.2508,29.3594,
1999-04-22,XLV,Healthcare,65.3814,29.7188,
1999-04-22,XLY,Consumer discretionary,31.5164,30.0156,
1999-04-23,XLB,Materials,75.5938,25.625,
1999-04-23,XLE,Energy,128.4,26.75,
1999-04-23,XLF,Financials,135.3125,21.9752,
1999-04-23,XLI,Industrials,48.3703,28.4531,
1999-04-23,XLK,Information technology,625.1,38.0,
1999-04-23,XLP,Consumer staples,119.7423,26.6094,
1999-04-23,XLU,Utilities,57.2204,29.3438,
1999-04-23,XLV,Healthcare,69.8984,30.3906,
1999-04-23,XLY,Consumer discretionary,34.8954,30.3438,
1999-04-26,XLB,Materials,74.8563,25.375,
1999-04-26,XLE,Energy,125.5502,26.1563,
1999-04-26,XLF,Financials,133.2815,21.6453,
1999-04-26,XLI,Industrials,48.3172,28.4219,
1999-04-26,XLK,Information technology,641.0367,38.9688,
1999-04-26,XLP,Consumer staples,118.8986,26.4219,
1999-04-26,XLU,Utilities,56.9156,29.1875,
1999-04-26,XLV,Healthcare,69.7907,30.3438,
1999-04-26,XLY,Consumer discretionary,34.6797,30.1563,
1999-04-27,XLB,Materials,76.3313,25.875,
1999-04-27,XLE,Energy,129.5251,26.9844,
1999-04-27,XLF,Financials,135.625,22.026,
1999-04-27,XLI,Industrials,48.5563,28.5625,
1999-04-27,XLK,Information technology,594.7,38.0,
1999-04-27,XLP,Consumer staples,119.0389,26.4531,
1999-04-27,XLU,Utilities,57.2508,29.3594,
1999-04-27,XLV,Healthcare,69.8625,30.375,
1999-04-27,XLY,Consumer discretionary,34.7696,30.2344,
1999-04-28,XLB,Materials,88.5625,27.25,
1999-04-28,XLE,Energy,133.8,27.875,
1999-04-28,XLF,Financials,134.844,21.8991,
1999-04-28,XLI,Industrials,49.1672,28.9219,
1999-04-28,XLK,Information technology,586.875,37.5,
1999-04-28,XLP,Consumer staples,117.2813,26.0625,
1999-04-28,XLU,Utilities,57.0071,29.2344,
1999-04-28,XLV,Healthcare,67.9938,29.5625,
1999-04-28,XLY,Consumer discretionary,34.6438,30.125,
1999-04-29,XLB,Materials,89.2226,27.4531,
1999-04-29,XLE,Energy,137.8502,28.7188,
1999-04-29,XLF,Financials,135.3125,21.9752,
1999-04-29,XLI,Industrials,49.3532,29.0313,
1999-04-29,XLK,Information technology,580.7621,37.1094,
1999-04-29,XLP,Consumer staples,116.3673,25.8594,
1999-04-29,XLU,Utilities,57.8298,29.6563,
1999-04-29,XLV,Healthcare,67.2032,29.2188,
1999-04-29,XLY,Consumer discretionary,33.8531,29.4375,
1999-04-30,XLB,Materials,93.5813,27.125,
1999-04-30,XLE,Energy,135.5251,28.2344,
1999-04-30,XLF,Financials,133.4375,21.6707,
1999-04-30,XLI,Industrials,48.7688,28.6875,
1999-04-30,XLK,Information technology,576.1156,36.8125,
1999-04-30,XLP,Consumer staples,114.8202,25.5156,
1999-04-30,XLU,Utilities,57.0679,29.2656,
1999-04-30,XLV,Healthcare,66.7,29.0,
1999-04-30,XLY,Consumer discretionary,33.7454,29.3438,
1999-05-03,XLB,Materials,101.2875,27.75,
1999-05-03,XLE,Energy,138.9,28.9375,
1999-05-03,XLF,Financials,129.6,21.9245,
1999-05-03,XLI,Industrials,49.725,29.25,
1999-05-03,XLK,Information technology,581.0062,37.125,
1999-05-03,XLP,Consumer staples,117.4923,26.1094,
1999-05-03,XLU,Utilities,57.921,29.7031,
1999-05-03,XLV,Healthcare,67.9938,29.5625,
1999-05-03,XLY,Consumer discretionary,40.5844,30.0625,
1999-05-04,XLB,Materials,106.1757,27.5781,
1999-05-04,XLE,Energy,139.0502,28.9688,
1999-05-04,XLF,Financials,125.5502,21.2393,
1999-05-04,XLI,Industrials,49.9375,29.375,
1999-05-04,XLK,Information technology,572.2031,36.5625,
1999-05-04,XLP,Consumer staples,116.5077,25.8906,
1999-05-04,XLU,Utilities,57.4335,29.4531,
1999-05-04,XLV,Healthcare,66.7,29.0,
1999-05-04,XLY,Consumer discretionary,40.1204,29.7188,
1999-05-05,XLB,Materials,107.4393,27.9063,
1999-05-05,XLE,Energy,137.0251,28.5469,
1999-05-05,XLF,Financials,126.3,21.3662,
1999-05-05,XLI,Industrials,49.9375,29.375,
1999-05-05,XLK,Information technology,583.9406,37.3125,
1999-05-05,XLP,Consumer staples,117.6327,26.1406,
1999-05-05,XLU,Utilities,57.8906,29.6875,
1999-05-05,XLV,Healthcare,67.275,29.25,
1999-05-05,XLY,Consumer discretionary,39.7829,29.4688,
1999-05-06,XLB,Materials,108.3413,28.1406,
1999-05-06,XLE,Energy,136.6502,28.4688,
1999-05-06,XLF,Financials,124.2,21.011,
1999-05-06,XLI,Industrials,50.0438,29.4375,
1999-05-06,XLK,Information technology,569.2687,36.375,
1999-05-06,XLP,Consumer staples,116.0861,25.7969,
1999-05-06,XLU,Utilities,56.6719,29.0625,
1999-05-06,XLV,Healthcare,67.5625,29.375,
1999-05-06,XLY,Consumer discretionary,38.8969,28.8125,
1999-05-07,XLB,Materials,108.5819,28.2031,
1999-05-07,XLE,Energy,137.4749,28.6406,
1999-05-07,XLF,Financials,126.6,21.417,
1999-05-07,XLI,Industrials,72.0,30.0,
1999-05-07,XLK,Information technology,579.05,37.0,
1999-05-07,XLP,Consumer staples,117.0702,26.0156,
1999-05-07,XLU,Utilities,63.2571,29.4219,
1999-05-07,XLV,Healthcare,67.347,29.2813,
1999-05-07,XLY,Consumer discretionary,39.7829,29.4688,
1999-05-10,XLB,Materials,110.7853,28.0469,
1999-05-10,XLE,Energy,142.9781,28.3125,
1999-05-10,XLF,Financials,130.0924,21.3408,
1999-05-10,XLI,Industrials,71.0251,29.5938,
1999-05-10,XLK,Information technology,583.9406,37.3125,
1999-05-10,XLP,Consumer staples,117.8032,25.6094,
1999-05-10,XLU,Utilities,63.0892,29.3438,
1999-05-10,XLV,Healthcare,67.2032,29.2188,
1999-05-10,XLY,Consumer discretionary,39.7406,29.4375,
1999-05-11,XLB,Materials,110.6,28.0,
1999-05-11,XLE,Energy,143.4518,28.4063,
1999-05-11,XLF,Financials,147.5956,21.5946,
1999-05-11,XLI,Industrials,78.2439,30.0938,
1999-05-11,XLK,Information technology,592.7438,37.875,
1999-05-11,XLP,Consumer staples,118.3065,25.7188,
1999-05-11,XLU,Utilities,63.3242,29.4531,
1999-05-11,XLV,Healthcare,68.2813,29.6875,
1999-05-11,XLY,Consumer discretionary,40.5423,30.0313,
1999-05-12,XLB,Materials,107.8228,27.2969,
1999-05-12,XLE,Energy,140.7688,27.875,
1999-05-12,XLF,Financials,148.3284,21.8991,
1999-05-12,XLI,Industrials,77.4719,29.7969,
1999-05-12,XLK,Information technology,604.4813,38.625,
1999-05-12,XLP,Consumer staples,122.6409,26.0938,
1999-05-12,XLU,Utilities,63.4923,29.5313,
1999-05-12,XLV,Healthcare,68.9282,29.9688,
1999-05-12,XLY,Consumer discretionary,40.7954,30.2188,
1999-05-13,XLB,Materials,107.3906,27.1875,
1999-05-13,XLE,Energy,147.0819,28.0156,
1999-05-13,XLF,Financials,151.0643,22.1021,
1999-05-13,XLI,Industrials,76.7,29.5,
1999-05-13,XLK,Information technology,602.7692,38.5156,
1999-05-13,XLP,Consumer staples,125.8502,26.2188,
1999-05-13,XLU,Utilities,64.3321,29.9219,
1999-05-13,XLV,Healthcare,69.9861,29.7813,
1999-05-13,XLY,Consumer discretionary,43.5906,30.0625,
1999-05-14,XLB,Materials,107.0821,27.1094,
1999-05-14,XLE,Energy,146.0156,27.8125,
1999-05-14,XLF,Financials,133.1938,21.417,
1999-05-14,XLI,Industrials,75.725,29.125,
1999-05-14,XLK,Information technology,586.875,37.5,
1999-05-14,XLP,Consumer staples,123.6,25.75,
1999-05-14,XLU,Utilities,63.1227,29.3594,
1999-05-14,XLV,Healthcare,68.7375,29.25,
1999-05-14,XLY,Consumer discretionary,42.7298,29.4688,
1999-05-17,XLB,Materials,106.9585,27.0781,
1999-05-17,XLE,Energy,145.4413,27.7031,
1999-05-17,XLF,Financials,130.6687,21.011,
1999-05-17,XLI,Industrials,75.5625,29.0625,
1999-05-17,XLK,Information technology,595.1898,38.0313,
1999-05-17,XLP,Consumer staples,124.4251,25.9219,
1999-05-17,XLU,Utilities,64.4329,29.9688,
1999-05-17,XLV,Healthcare,68.2969,29.0625,
1999-05-17,XLY,Consumer discretionary,41.8688,28.875,
1999-05-18,XLB,Materials,104.3665,26.4219,
1999-05-18,XLE,Energy,156.9625,27.0625,
1999-05-18,XLF,Financials,130.9844,21.0617,
1999-05-18,XLI,Industrials,74.5875,28.6875,
1999-05-18,XLK,Information technology,600.5687,38.375,
1999-05-18,XLP,Consumer staples,122.7749,25.5781,
1999-05-18,XLU,Utilities,63.0219,29.3125,
1999-05-18,XLV,Healthcare,67.5625,28.75,
1999-05-18,XLY,Consumer discretionary,42.1406,29.0625,
1999-05-19,XLB,Materials,105.4156,26.6875,
1999-05-19,XLE,Energy,159.1375,27.4375,
1999-05-19,XLF,Financials,131.9312,21.214,
1999-05-19,XLI,Industrials,75.725,29.125,
1999-05-19,XLK,Information technology,602.525,38.5,
1999-05-19,XLP,Consumer staples,124.5,25.9375,
1999-05-19,XLU,Utilities,64.3321,29.9219,
1999-05-19,XLV,Healthcare,68.3704,29.0938,
1999-05-19,XLY,Consumer discretionary,41.6423,28.7188,
1999-05-20,XLB,Materials,104.1813,26.375,
1999-05-20,XLE,Energy,160.95,27.75,
1999-05-20,XLF,Financials,130.1956,20.9348,
1999-05-20,XLI,Industrials,75.9281,29.2031,
1999-05-20,XLK,Information technology,594.7,38.0,
1999-05-20,XLP,Consumer staples,124.8,26.0,
1999-05-20,XLU,Utilities,64.1977,29.8594,
1999-05-20,XLV,Healthcare,69.2883,29.4844,
1999-05-20,XLY,Consumer discretionary,42.0048,28.9688,
1999-05-21,XLB,Materials,104.1196,26.3594,
1999-05-21,XLE,Energy,163.4875,28.1875,
1999-05-21,XLF,Financials,122.1643,20.8841,
1999-05-21,XLI,Industrials,75.0344,28.8594,
1999-05-21,XLK,Information technology,587.8531,37.5625,
1999-05-21,XLP,Consumer staples,124.4251,25.9219,
1999-05-21,XLU,Utilities,63.5929,29.5781,
1999-05-21,XLV,Healthcare,68.5173,29.1563,
1999-05-21,XLY,Consumer discretionary,41.7329,28.7813,
1999-05-24,XLB,Materials,103.6875,26.25,
1999-05-24,XLE,Energy,159.5905,27.5156,
1999-05-24,XLF,Financials,119.4924,20.4273,
1999-05-24,XLI,Industrials,74.3844,28.6094,
1999-05-24,XLK,Information technology,575.1375,36.75,
1999-05-24,XLP,Consumer staples,121.2,25.25,
1999-05-24,XLU,Utilities,64.2313,29.875,
1999-05-24,XLV,Healthcare,66.9017,28.4688,
1999-05-24,XLY,Consumer discretionary,40.8266,28.1563,
1999-05-25,XLB,Materials,102.7,26.0,
1999-05-25,XLE,Energy,158.9565,27.4063,
1999-05-25,XLF,Financials,116.375,19.8944,
1999-05-25,XLI,Industrials,74.1406,28.5156,
1999-05-25,XLK,Information technology,584.7465,35.9844,
1999-05-25,XLP,Consumer staples,120.0,25.0,
1999-05-25,XLU,Utilities,64.2986,29.9063,
1999-05-25,XLV,Healthcare,66.2406,28.1875,
1999-05-25,XLY,Consumer discretionary,40.4188,27.875,
1999-05-26,XLB,Materials,101.7125,25.75,
1999-05-26,XLE,Energy,163.4875,28.1875,
1999-05-26,XLF,Financials,115.1009,20.5415,
1999-05-26,XLI,Industrials,73.6125,28.3125,
1999-05-26,XLK,Information technology,615.3012,36.7344,
1999-05-26,XLP,Consumer staples,120.0,25.0,
1999-05-26,XLU,Utilities,64.6344,30.0625,
1999-05-26,XLV,Healthcare,66.3142,28.2188,
1999-05-26,XLY,Consumer discretionary,40.8719,28.1875,
1999-05-27,XLB,Materials,99.3674,25.1563,
1999-05-27,XLE,Energy,155.8597,27.3438,
1999-05-27,XLF,Financials,112.3281,20.0467,
1999-05-27,XLI,Industrials,72.3939,27.8438,
1999-05-27,XLK,Information technology,610.8524,36.4688,
1999-05-27,XLP,Consumer staples,119.4,24.875,
1999-05-27,XLU,Utilities,63.5258,29.5469,
1999-05-27,XLV,Healthcare,65.5798,27.9063,
1999-05-27,XLY,Consumer discretionary,40.0563,27.625,
1999-05-28,XLB,Materials,101.0908,24.6563,
1999-05-28,XLE,Energy,157.4625,27.625,
1999-05-28,XLF,Financials,114.1054,20.3639,
1999-05-28,XLI,Industrials,73.125,28.125,
1999-05-28,XLK,Information technology,618.7031,36.9375,
1999-05-28,XLP,Consumer staples,121.2,25.25,
1999-05-28,XLU,Utilities,63.6602,29.6094,
1999-05-28,XLV,Healthcare,66.0571,28.1094,
1999-05-28,XLY,Consumer discretionary,40.6226,28.0156,
1999-06-01,XLB,Materials,92.5877,25.7188,
1999-06-01,XLE,Energy,142.8378,27.4688,
1999-06-01,XLF,Financials,112.4705,20.0721,
1999-06-01,XLI,Industrials,73.1656,28.1406,
1999-06-01,XLK,Information technology,604.8325,36.1094,
1999-06-01,XLP,Consumer staples,121.6502,25.3438,
1999-06-01,XLU,Utilities,63.6267,29.5938,
1999-06-01,XLV,Healthcare,66.2406,28.1875,
1999-06-01,XLY,Consumer discretionary,40.8719,28.1875,
1999-06-02,XLB,Materials,92.475,25.6875,
1999-06-02,XLE,Energy,144.4628,27.7813,
1999-06-02,XLF,Financials,111.7594,19.9452,
1999-06-02,XLI,Industrials,74.1406,28.5156,
1999-06-02,XLK,Information technology,611.375,36.5,
1999-06-02,XLP,Consumer staples,119.7749,24.9531,
1999-06-02,XLU,Utilities,63.6267,29.5938,
1999-06-02,XLV,Healthcare,66.0204,28.0938,
1999-06-02,XLY,Consumer discretionary,40.7813,28.125,
1999-06-03,XLB,Materials,92.7562,25.7656,
